파일명,년도,위원회명,분과명,차수,소위원회여부,사항구분,목차번호,안건명,의결사항
2024년도 문화유산위원회 사적분과 제10차 위원회 회의록.pdf,2024,문화재위원회,사적분과,제10차,위원회,심의사항,5,청주상당산성내드라마촬영시설물설치등,보류
2024년도 문화유산위원회 사적분과 제10차 위원회 회의록.pdf,2024,문화재위원회,사적분과,제10차,위원회,심의사항,6,서울석촌동고분군내편의시설설치,의결사항 없음
2024년도 문화유산위원회 사적분과 제10차 위원회 회의록.pdf,2024,문화재위원회,사적분과,제10차,위원회,심의사항,7,강화외성주변단독주택신축,의결사항 없음
2024년도 문화유산위원회 사적분과 제10차 위원회 회의록.pdf,2024,문화재위원회,사적분과,제10차,위원회,심의사항,8,인천계양산성주변학고을유아숲체험원조성,의결사항 없음
2024년도 문화유산위원회 사적분과 제10차 위원회 회의록.pdf,2024,문화재위원회,사적분과,제10차,위원회,심의사항,9,강화삼랑성보호구역내탐방로및배수로정비,보류
2024년도 문화유산위원회 사적분과 제10차 위원회 회의록.pdf,2024,문화재위원회,사적분과,제10차,위원회,심의사항,10,김제군관아와향교주변성산공원정비,부결
2024년도 문화유산위원회 사적분과 제10차 위원회 회의록.pdf,2024,문화재위원회,사적분과,제10차,위원회,심의사항,11,나주반남고분군주변공원및천문관조성,보류
2024년도 문화유산위원회 사적분과 제10차 위원회 회의록.pdf,2024,문화재위원회,사적분과,제10차,위원회,심의사항,12,고창읍성주변교량재가설및호안정비,조건부가결
2024년도 문화유산위원회 사적분과 제10차 위원회 회의록.pdf,2024,문화재위원회,사적분과,제10차,위원회,심의사항,13,장흥석대들전적주변장례문화원신축,의결사항 없음
2024년도 문화유산위원회 사적분과 제10차 위원회 회의록.pdf,2024,문화재위원회,사적분과,제10차,위원회,심의사항,14,장흥석대들전적주변근린생활시설신축,의결사항 없음
2024년도 문화유산위원회 사적분과 제10차 위원회 회의록.pdf,2024,문화재위원회,사적분과,제10차,위원회,심의사항,15,경주낭산일원주변관광농원시설증설(허가사항변경허가),의결사항 없음
2024년도 문화유산위원회 사적분과 제10차 위원회 회의록.pdf,2024,문화재위원회,사적분과,제10차,위원회,심의사항,16,관문성주변태양광발전시설설치,의결사항 없음
2024년도 문화유산위원회 사적분과 제10차 위원회 회의록.pdf,2024,문화재위원회,사적분과,제10차,위원회,심의사항,17,관문성주변태양광발전시설설치,의결사항 없음
2024년도 문화유산위원회 사적분과 제10차 위원회 회의록.pdf,2024,문화재위원회,사적분과,제10차,위원회,심의사항,18,관문성주변제1종근린생활시설신축,의결사항 없음
2024년도 문화유산위원회 사적분과 제10차 위원회 회의록.pdf,2024,문화재위원회,사적분과,제10차,위원회,심의사항,19,경주대릉원일원내통신겸용시계탑설치,의결사항 없음
2024년도 문화유산위원회 사적분과 제10차 위원회 회의록.pdf,2024,문화재위원회,사적분과,제10차,위원회,심의사항,20,합천옥전고분군주변자연재해위험개선지구정비,보류
2024년도 문화유산위원회 사적분과 제10차 위원회 회의록.pdf,2024,문화재위원회,사적분과,제10차,위원회,심의사항,21,통영삼도수군통제영주변야간관광특화도시조성,의결사항 없음
2024년도 문화유산위원회 사적분과 제10차 위원회 회의록.pdf,2024,문화재위원회,사적분과,제10차,위원회,심의사항,22,함안말이산고분군내곡간부정비,의결사항 없음
2024년도 문화유산위원회 사적분과 제10차 위원회 회의록.pdf,2024,문화재위원회,사적분과,제10차,위원회,심의사항,23,연천호로고루주변건축행위등에관한허용기준조정,의결사항 없음
2024년도 문화유산위원회 사적분과 제10차 위원회 회의록.pdf,2024,문화재위원회,사적분과,제10차,위원회,심의사항,24,강화산성주변단독주택신축(허가사항변경허가),보류
2024년도 문화유산위원회 사적분과 제10차 위원회 회의록.pdf,2024,문화재위원회,사적분과,제10차,위원회,심의사항,25,나주읍성주변단독주택신축,보류
2024년도 문화유산위원회 사적분과 제10차 위원회 회의록.pdf,2024,문화재위원회,사적분과,제10차,위원회,심의사항,26,완도묘당도이충무공유적주변태양광발전시설설치,의결사항 없음
2024년도 문화유산위원회 사적분과 제11차 위원회 회의록.pdf,2024,문화재위원회,사적분과,제11차,위원회,심의사항,1,창녕교동과송현동고분군주변군청주차장등설치,보류
2024년도 문화유산위원회 사적분과 제11차 위원회 회의록.pdf,2024,문화재위원회,사적분과,제11차,위원회,심의사항,2,익산미륵사지등내외익산천(창평지구) 정비,보류
2024년도 문화유산위원회 사적분과 제11차 위원회 회의록.pdf,2024,문화재위원회,사적분과,제11차,위원회,심의사항,3,부여쌍북리요지주변공동주택신축,부결
2024년도 문화유산위원회 사적분과 제11차 위원회 회의록.pdf,2024,문화재위원회,사적분과,제11차,위원회,심의사항,5,강화외성주변근린생활시설(소매점) 신축,부결
2024년도 문화유산위원회 사적분과 제11차 위원회 회의록.pdf,2024,문화재위원회,사적분과,제11차,위원회,심의사항,6,강화외성주변근린생활시설(소매점) 신축,부결
2024년도 문화유산위원회 사적분과 제11차 위원회 회의록.pdf,2024,문화재위원회,사적분과,제11차,위원회,심의사항,7,홍성홍주읍성내외조양공원조성,부결
2024년도 문화유산위원회 사적분과 제11차 위원회 회의록.pdf,2024,문화재위원회,사적분과,제11차,위원회,심의사항,8,부산동래패총건축행위등에관한허용기준조정,의결사항 없음
2024년도 문화유산위원회 사적분과 제11차 위원회 회의록.pdf,2024,문화재위원회,사적분과,제11차,위원회,심의사항,9,경주원원사지주변단독주택신축,보류
2024년도 문화유산위원회 사적분과 제11차 위원회 회의록.pdf,2024,문화재위원회,사적분과,제11차,위원회,심의사항,10,경주무열왕릉주변국도ITS구축CCTV 설치,의결사항 없음
2024년도 문화유산위원회 사적분과 제11차 위원회 회의록.pdf,2024,문화재위원회,사적분과,제11차,위원회,심의사항,11,완도묘당도이충무공유적주변태양광발전시설설치,보류
2024년도 문화유산위원회 사적분과 제11차 위원회 회의록.pdf,2024,문화재위원회,사적분과,제11차,위원회,심의사항,12,상주옥동서원주변건축행위등에관한허용기준조정,보류
2024년도 문화유산위원회 사적분과 제11차 위원회 회의록.pdf,2024,문화재위원회,사적분과,제11차,위원회,심의사항,13,칠곡가산산성주변건축행위등에관한허용기준조정,의결사항 없음
2024년도 문화유산위원회 사적분과 제11차 위원회 회의록.pdf,2024,문화재위원회,사적분과,제11차,위원회,검토사항,14,부여부소산성및부여관북리유적문화유산(보호)구역조정,의결사항 없음
2024년도 문화유산위원회 사적분과 제11차 위원회 회의록.pdf,2024,문화재위원회,사적분과,제11차,위원회,검토사항,15,광주조선백자요지문화유산구역축소및해제검토,부결
2024년도 문화유산위원회 사적분과 제11차 위원회 회의록.pdf,2024,문화재위원회,사적분과,제11차,위원회,검토사항,16,수원화성내하남지복원정비계획(안) 검토,의결사항 없음
2024년도 문화유산위원회 사적분과 제11차 위원회 회의록.pdf,2024,문화재위원회,사적분과,제11차,위원회,보고사항,17,국가지정문화유산현상변경등처리보고,부결
2024년도 문화유산위원회 사적분과 제12차 위원회 회의록.pdf,2024,문화재위원회,사적분과,제12차,위원회,심의사항,1,익산미륵사지등내외익산천(창평지구) 정비,보류
2024년도 문화유산위원회 사적분과 제12차 위원회 회의록.pdf,2024,문화재위원회,사적분과,제12차,위원회,심의사항,2,경주낭산일원주변관광농원시설증설(허가사항변경허가),보류
2024년도 문화유산위원회 사적분과 제12차 위원회 회의록.pdf,2024,문화재위원회,사적분과,제12차,위원회,심의사항,4,경주금강산표암봉일원주변동천굴불암앞농로확·포장,보류
2024년도 문화유산위원회 사적분과 제12차 위원회 회의록.pdf,2024,문화재위원회,사적분과,제12차,위원회,심의사항,5,경주흥덕왕릉주변태양광발전시설설치,의결사항 없음
2024년도 문화유산위원회 사적분과 제12차 위원회 회의록.pdf,2024,문화재위원회,사적분과,제12차,위원회,심의사항,6,서울초안산분묘군내외무장애숲길조성,부결
2024년도 문화유산위원회 사적분과 제12차 위원회 회의록.pdf,2024,문화재위원회,사적분과,제12차,위원회,심의사항,7,홍성홍주읍성내외조양공원조성,부결
2024년도 문화유산위원회 사적분과 제12차 위원회 회의록.pdf,2024,문화재위원회,사적분과,제12차,위원회,심의사항,8,증평추성산성내외역사문화공간조성,의결사항 없음
2024년도 문화유산위원회 사적분과 제12차 위원회 회의록.pdf,2024,문화재위원회,사적분과,제12차,위원회,심의사항,10,전주경기전등7건주변건축행위등에관한허용기준조정,부결
2024년도 문화유산위원회 사적분과 제12차 위원회 회의록.pdf,2024,문화재위원회,사적분과,제12차,위원회,심의사항,11,여수석보주변건축행위등에관한허용기준조정,보류
2024년도 문화유산위원회 사적분과 제12차 위원회 회의록.pdf,2024,문화재위원회,사적분과,제12차,위원회,심의사항,12,장흥석대들전적주변건축행위등에관한허용기준조정,원안가결
2024년도 문화유산위원회 사적분과 제12차 위원회 회의록.pdf,2024,문화재위원회,사적분과,제12차,위원회,심의사항,13,금산칠백의총내영규대사순의비건립,보류
2024년도 문화유산위원회 사적분과 제12차 위원회 회의록.pdf,2024,문화재위원회,사적분과,제12차,위원회,심의사항,14,경산병영유적주변태양광발전소설치,의결사항 없음
2024년도 문화유산위원회 사적분과 제12차 위원회 회의록.pdf,2024,문화재위원회,사적분과,제12차,위원회,심의사항,15,통영삼도수군통제영내보름달LED 설치,의결사항 없음
2024년도 문화유산위원회 사적분과 제12차 위원회 회의록.pdf,2024,문화재위원회,사적분과,제12차,위원회,심의사항,16,대구불로동고분군주변휴게음식점설치,부결
2024년도 문화유산위원회 사적분과 제12차 위원회 회의록.pdf,2024,문화재위원회,사적분과,제12차,위원회,심의사항,17,함안말이산고분군주변태양광시설설치,의결사항 없음
